index,Unnamed: 0,State,Month,Year,countyBirths,stateBirths,County
291126,291127,12,10,2011,340.0,18330,12117.0
291127,291128,12,10,2011,406.0,18330,12127.0
291128,291129,12,10,2011,1158.0,18330,12999.0
291129,291130,13,10,2011,210.0,11085,13021.0
291130,291131,13,10,2011,371.0,11085,13051.0
291131,291132,13,10,2011,231.0,11085,13057.0
291132,291133,13,10,2011,135.0,11085,13059.0
291133,291134,13,10,2011,323.0,11085,13063.0
291134,291135,13,10,2011,787.0,11085,13067.0
291135,291136,13,10,2011,914.0,11085,13089.0
291136,291137,13,10,2011,1115.0,11085,13121.0
291137,291138,13,10,2011,935.0,11085,13135.0
291138,291139,13,10,2011,217.0,11085,13139.0
291139,291140,13,10,2011,200.0,11085,13151.0
291140,291141,13,10,2011,177.0,11085,13153.0
291141,291142,13,10,2011,265.0,11085,13215.0
291142,291143,13,10,2011,243.0,11085,13245.0
291143,291144,13,10,2011,4962.0,11085,13999.0
291144,291145,15,10,2011,193.0,1595,15001.0
291145,291146,15,10,2011,1137.0,1595,15003.0
291146,291147,15,10,2011,195.0,1595,15009.0
291147,291148,15,10,2011,70.0,1595,15999.0
291148,291149,16,10,2011,421.0,1766,16001.0
291149,291150,16,10,2011,239.0,1766,16027.0
291150,291151,16,10,2011,138.0,1766,16055.0
291151,291152,16,10,2011,968.0,1766,16999.0
291152,291153,17,10,2011,185.0,13217,17019.0
291153,291154,17,10,2011,5816.0,13217,17031.0
291154,291155,17,10,2011,903.0,13217,17043.0
291155,291156,17,10,2011,578.0,13217,17089.0
291156,291157,17,10,2011,131.0,13217,17091.0
291157,291158,17,10,2011,645.0,13217,17097.0
291158,291159,17,10,2011,111.0,13217,17099.0
291159,291160,17,10,2011,266.0,13217,17111.0
291160,291161,17,10,2011,146.0,13217,17113.0
291161,291162,17,10,2011,118.0,13217,17115.0
291162,291163,17,10,2011,254.0,13217,17119.0
291163,291164,17,10,2011,226.0,13217,17143.0
291164,291165,17,10,2011,149.0,13217,17161.0
291165,291166,17,10,2011,274.0,13217,17163.0
291166,291167,17,10,2011,197.0,13217,17167.0
291167,291168,17,10,2011,151.0,13217,17179.0
291168,291169,17,10,2011,698.0,13217,17197.0
291169,291170,17,10,2011,296.0,13217,17201.0
291170,291171,17,10,2011,2073.0,13217,17999.0
291171,291172,18,10,2011,397.0,6830,18003.0
291172,291173,18,10,2011,110.0,6830,18035.0
291173,291174,18,10,2011,251.0,6830,18039.0
291174,291175,18,10,2011,307.0,6830,18057.0
291175,291176,18,10,2011,138.0,6830,18063.0
291176,291177,18,10,2011,160.0,6830,18081.0
291177,291178,18,10,2011,538.0,6830,18089.0
291178,291179,18,10,2011,107.0,6830,18091.0
291179,291180,18,10,2011,135.0,6830,18095.0
291180,291181,18,10,2011,1194.0,6830,18097.0
291181,291182,18,10,2011,93.0,6830,18105.0
291182,291183,18,10,2011,153.0,6830,18127.0
291183,291184,18,10,2011,312.0,6830,18141.0
291184,291185,18,10,2011,186.0,6830,18157.0
291185,291186,18,10,2011,182.0,6830,18163.0
291186,291187,18,10,2011,109.0,6830,18167.0
291187,291188,18,10,2011,2458.0,6830,18999.0
291188,291189,19,10,2011,144.0,3096,19013.0
291189,291190,19,10,2011,147.0,3096,19103.0
291190,291191,19,10,2011,238.0,3096,19113.0
291191,291192,19,10,2011,511.0,3096,19153.0
291192,291193,19,10,2011,168.0,3096,19163.0
291193,291194,19,10,2011,132.0,3096,19193.0
291194,291195,19,10,2011,1756.0,3096,19999.0
291195,291196,20,10,2011,627.0,3323,20091.0
291196,291197,20,10,2011,631.0,3323,20173.0
291197,291198,20,10,2011,196.0,3323,20177.0
291198,291199,20,10,2011,247.0,3323,20209.0
291199,291200,20,10,2011,1622.0,3323,20999.0
291200,291201,21,10,2011,303.0,4409,21067.0
291201,291202,21,10,2011,781.0,4409,21111.0
291202,291203,21,10,2011,187.0,4409,21117.0
291203,291204,21,10,2011,3138.0,4409,21999.0
291204,291205,22,10,2011,342.0,5291,22017.0
291205,291206,22,10,2011,229.0,5291,22019.0
291206,291207,22,10,2011,495.0,5291,22033.0
291207,291208,22,10,2011,500.0,5291,22051.0
291208,291209,22,10,2011,267.0,5291,22055.0
291209,291210,22,10,2011,389.0,5291,22071.0
291210,291211,22,10,2011,211.0,5291,22073.0
291211,291212,22,10,2011,144.0,5291,22079.0
291212,291213,22,10,2011,253.0,5291,22103.0
291213,291214,22,10,2011,144.0,5291,22105.0
291214,291215,22,10,2011,127.0,5291,22109.0
291215,291216,22,10,2011,2190.0,5291,22999.0
291216,291217,23,10,2011,119.0,1100,23001.0
291217,291218,23,10,2011,215.0,1100,23005.0
291218,291219,23,10,2011,91.0,1100,23011.0
291219,291220,23,10,2011,125.0,1100,23019.0
291220,291221,23,10,2011,168.0,1100,23031.0
291221,291222,23,10,2011,382.0,1100,23999.0
291222,291223,24,10,2011,549.0,6009,24003.0
291223,291224,24,10,2011,816.0,6009,24005.0
291224,291225,24,10,2011,134.0,6009,24013.0
291225,291226,24,10,2011,142.0,6009,24017.0
291226,291227,24,10,2011,219.0,6009,24021.0
291227,291228,24,10,2011,195.0,6009,24025.0
291228,291229,24,10,2011,296.0,6009,24027.0
291229,291230,24,10,2011,1120.0,6009,24031.0
291230,291231,24,10,2011,997.0,6009,24033.0
291231,291232,24,10,2011,133.0,6009,24043.0
291232,291233,24,10,2011,737.0,6009,24510.0
291233,291234,24,10,2011,671.0,6009,24999.0
291234,291235,25,10,2011,148.0,6158,25001.0
291235,291236,25,10,2011,96.0,6158,25003.0
291236,291237,25,10,2011,499.0,6158,25005.0
291237,291238,25,10,2011,686.0,6158,25009.0
291238,291239,25,10,2011,454.0,6158,25013.0
291239,291240,25,10,2011,82.0,6158,25015.0
291240,291241,25,10,2011,1447.0,6158,25017.0
291241,291242,25,10,2011,607.0,6158,25021.0
291242,291243,25,10,2011,447.0,6158,25023.0
291243,291244,25,10,2011,872.0,6158,25025.0
291244,291245,25,10,2011,740.0,6158,25027.0
291245,291246,25,10,2011,80.0,6158,25999.0
291246,291247,26,10,2011,110.0,9388,26005.0
291247,291248,26,10,2011,104.0,9388,26017.0
291248,291249,26,10,2011,172.0,9388,26021.0
291249,291250,26,10,2011,138.0,9388,26025.0
291250,291251,26,10,2011,99.0,9388,26045.0
291251,291252,26,10,2011,402.0,9388,26049.0
291252,291253,26,10,2011,294.0,9388,26065.0
291253,291254,26,10,2011,153.0,9388,26075.0
291254,291255,26,10,2011,227.0,9388,26077.0
291255,291256,26,10,2011,736.0,9388,26081.0
291256,291257,26,10,2011,149.0,9388,26093.0
291257,291258,26,10,2011,751.0,9388,26099.0
291258,291259,26,10,2011,129.0,9388,26115.0
291259,291260,26,10,2011,187.0,9388,26121.0
291260,291261,26,10,2011,1108.0,9388,26125.0
291261,291262,26,10,2011,280.0,9388,26139.0
291262,291263,26,10,2011,201.0,9388,26145.0
291263,291264,26,10,2011,128.0,9388,26147.0
291264,291265,26,10,2011,304.0,9388,26161.0
291265,291266,26,10,2011,1923.0,9388,26163.0
291266,291267,26,10,2011,1793.0,9388,26999.0
291267,291268,27,10,2011,344.0,5679,27003.0
291268,291269,27,10,2011,423.0,5679,27037.0
291269,291270,27,10,2011,1308.0,5679,27053.0
291270,291271,27,10,2011,185.0,5679,27109.0
291271,291272,27,10,2011,670.0,5679,27123.0
291272,291273,27,10,2011,155.0,5679,27137.0
291273,291274,27,10,2011,170.0,5679,27145.0
291274,291275,27,10,2011,221.0,5679,27163.0
291275,291276,27,10,2011,2203.0,5679,27999.0
291276,291277,28,10,2011,174.0,3319,28033.0
291277,291278,28,10,2011,232.0,3319,28047.0
291278,291279,28,10,2011,261.0,3319,28049.0
291279,291280,28,10,2011,151.0,3319,28059.0
291280,291281,28,10,2011,169.0,3319,28121.0
291281,291282,28,10,2011,2332.0,3319,28999.0
291282,291283,29,10,2011,186.0,6278,29019.0
291283,291284,29,10,2011,260.0,6278,29047.0
291284,291285,29,10,2011,308.0,6278,29077.0
291285,291286,29,10,2011,824.0,6278,29095.0
291286,291287,29,10,2011,142.0,6278,29097.0
291287,291288,29,10,2011,206.0,6278,29099.0
291288,291289,29,10,2011,371.0,6278,29183.0
291289,291290,29,10,2011,987.0,6278,29189.0
291290,291291,29,10,2011,389.0,6278,29510.0
291291,291292,29,10,2011,2605.0,6278,29999.0
291292,291293,30,10,2011,165.0,995,30111.0
291293,291294,30,10,2011,830.0,995,30999.0
291294,291295,31,10,2011,667.0,2059,31055.0
291295,291296,31,10,2011,323.0,2059,31109.0
291296,291297,31,10,2011,174.0,2059,31153.0
291297,291298,31,10,2011,895.0,2059,31999.0
291298,291299,32,10,2011,2241.0,3001,32003.0
291299,291300,32,10,2011,434.0,3001,32031.0
291300,291301,32,10,2011,326.0,3001,32999.0
291301,291302,33,10,2011,371.0,1031,33011.0
291302,291303,33,10,2011,111.0,1031,33013.0
291303,291304,33,10,2011,196.0,1031,33015.0
291304,291305,33,10,2011,96.0,1031,33017.0
291305,291306,33,10,2011,257.0,1031,33999.0
291306,291307,34,10,2011,297.0,8882,34001.0
291307,291308,34,10,2011,813.0,8882,34003.0
291308,291309,34,10,2011,404.0,8882,34005.0
291309,291310,34,10,2011,538.0,8882,34007.0
291310,291311,34,10,2011,87.0,8882,34009.0
291311,291312,34,10,2011,178.0,8882,34011.0
291312,291313,34,10,2011,879.0,8882,34013.0
291313,291314,34,10,2011,266.0,8882,34015.0
291314,291315,34,10,2011,881.0,8882,34017.0
291315,291316,34,10,2011,78.0,8882,34019.0
291316,291317,34,10,2011,345.0,8882,34021.0
291317,291318,34,10,2011,793.0,8882,34023.0
291318,291319,34,10,2011,522.0,8882,34025.0
291319,291320,34,10,2011,421.0,8882,34027.0
291320,291321,34,10,2011,677.0,8882,34029.0
291321,291322,34,10,2011,579.0,8882,34031.0
291322,291323,34,10,2011,270.0,8882,34035.0
291323,291324,34,10,2011,119.0,8882,34037.0
291324,291325,34,10,2011,564.0,8882,34039.0
291325,291326,34,10,2011,105.0,8882,34041.0
291326,291327,34,10,2011,66.0,8882,34999.0
291327,291328,35,10,2011,708.0,2231,35001.0
291328,291329,35,10,2011,286.0,2231,35013.0
291329,291330,35,10,2011,146.0,2231,35045.0
291330,291331,35,10,2011,117.0,2231,35049.0
291331,291332,35,10,2011,974.0,2231,35999.0
291332,291333,36,10,2011,253.0,20014,36001.0
291333,291334,36,10,2011,1886.0,20014,36005.0
291334,291335,36,10,2011,161.0,20014,36007.0
291335,291336,36,10,2011,120.0,20014,36013.0
291336,291337,36,10,2011,209.0,20014,36027.0
291337,291338,36,10,2011,804.0,20014,36029.0
291338,291339,36,10,2011,190.0,20014,36045.0
291339,291340,36,10,2011,3456.0,20014,36047.0
291340,291341,36,10,2011,681.0,20014,36055.0
291341,291342,36,10,2011,1167.0,20014,36059.0
291342,291343,36,10,2011,1636.0,20014,36061.0
291343,291344,36,10,2011,157.0,20014,36063.0
291344,291345,36,10,2011,217.0,20014,36065.0
291345,291346,36,10,2011,454.0,20014,36067.0
291346,291347,36,10,2011,100.0,20014,36069.0
291347,291348,36,10,2011,434.0,20014,36071.0
291348,291349,36,10,2011,114.0,20014,36075.0
291349,291350,36,10,2011,2531.0,20014,36081.0
291350,291351,36,10,2011,148.0,20014,36083.0
291351,291352,36,10,2011,459.0,20014,36085.0
291352,291353,36,10,2011,427.0,20014,36087.0
291353,291354,36,10,2011,98.0,20014,36089.0
291354,291355,36,10,2011,186.0,20014,36091.0
291355,291356,36,10,2011,140.0,20014,36093.0
291356,291357,36,10,2011,1287.0,20014,36103.0
291357,291358,36,10,2011,148.0,20014,36111.0
291358,291359,36,10,2011,892.0,20014,36119.0
291359,291360,36,10,2011,1659.0,20014,36999.0
291360,291361,37,10,2011,156.0,9941,37001.0
291361,291362,37,10,2011,210.0,9941,37021.0
291362,291363,37,10,2011,192.0,9941,37025.0
291363,291364,37,10,2011,157.0,9941,37035.0
291364,291365,37,10,2011,493.0,9941,37051.0
291365,291366,37,10,2011,160.0,9941,37057.0
291366,291367,37,10,2011,348.0,9941,37063.0
291367,291368,37,10,2011,382.0,9941,37067.0
291368,291369,37,10,2011,217.0,9941,37071.0
291369,291370,37,10,2011,514.0,9941,37081.0
291370,291371,37,10,2011,132.0,9941,37097.0
291371,291372,37,10,2011,171.0,9941,37101.0
291372,291373,37,10,2011,1147.0,9941,37119.0
291373,291374,37,10,2011,168.0,9941,37129.0
291374,291375,37,10,2011,350.0,9941,37133.0
291375,291376,37,10,2011,102.0,9941,37135.0
291376,291377,37,10,2011,201.0,9941,37147.0
291377,291378,37,10,2011,136.0,9941,37151.0
291378,291379,37,10,2011,168.0,9941,37155.0
291379,291380,37,10,2011,112.0,9941,37159.0
291380,291381,37,10,2011,202.0,9941,37179.0
291381,291382,37,10,2011,1036.0,9941,37183.0
291382,291383,37,10,2011,137.0,9941,37191.0
291383,291384,37,10,2011,3050.0,9941,37999.0
291384,291385,38,10,2011,198.0,798,38017.0
291385,291386,38,10,2011,600.0,798,38999.0
291386,291387,39,10,2011,90.0,11396,39003.0
291387,291388,39,10,2011,85.0,11396,39007.0
291388,291389,39,10,2011,356.0,11396,39017.0
291389,291390,39,10,2011,134.0,11396,39023.0
291390,291391,39,10,2011,198.0,11396,39025.0
291391,291392,39,10,2011,100.0,11396,39029.0
291392,291393,39,10,2011,1228.0,11396,39035.0
291393,291394,39,10,2011,178.0,11396,39041.0
291394,291395,39,10,2011,140.0,11396,39045.0
291395,291396,39,10,2011,1533.0,11396,39049.0
291396,291397,39,10,2011,136.0,11396,39057.0
291397,291398,39,10,2011,958.0,11396,39061.0
291398,291399,39,10,2011,184.0,11396,39085.0
291399,291400,39,10,2011,176.0,11396,39089.0
291400,291401,39,10,2011,267.0,11396,39093.0
291401,291402,39,10,2011,431.0,11396,39095.0
291402,291403,39,10,2011,182.0,11396,39099.0
291403,291404,39,10,2011,130.0,11396,39103.0
291404,291405,39,10,2011,532.0,11396,39113.0
291405,291406,39,10,2011,121.0,11396,39133.0
291406,291407,39,10,2011,108.0,11396,39139.0
291407,291408,39,10,2011,312.0,11396,39151.0
291408,291409,39,10,2011,528.0,11396,39153.0
291409,291410,39,10,2011,171.0,11396,39155.0
291410,291411,39,10,2011,204.0,11396,39165.0
291411,291412,39,10,2011,114.0,11396,39169.0
291412,291413,39,10,2011,115.0,11396,39173.0
291413,291414,39,10,2011,2685.0,11396,39999.0
291414,291415,40,10,2011,253.0,4201,40027.0
291415,291416,40,10,2011,149.0,4201,40031.0
291416,291417,40,10,2011,970.0,4201,40109.0
291417,291418,40,10,2011,765.0,4201,40143.0
291418,291419,40,10,2011,2064.0,4201,40999.0
291419,291420,41,10,2011,314.0,3735,41005.0
291420,291421,41,10,2011,128.0,3735,41017.0
291421,291422,41,10,2011,87.0,3735,41019.0
291422,291423,41,10,2011,201.0,3735,41029.0
291423,291424,41,10,2011,285.0,3735,41039.0
291424,291425,41,10,2011,116.0,3735,41043.0
291425,291426,41,10,2011,348.0,3735,41047.0
291426,291427,41,10,2011,784.0,3735,41051.0
291427,291428,41,10,2011,617.0,3735,41067.0
291428,291429,41,10,2011,855.0,3735,41999.0
291429,291430,42,10,2011,1054.0,11796,42003.0
291430,291431,42,10,2011,132.0,11796,42007.0
291431,291432,42,10,2011,417.0,11796,42011.0
291432,291433,42,10,2011,101.0,11796,42013.0
291433,291434,42,10,2011,533.0,11796,42017.0
291434,291435,42,10,2011,163.0,11796,42019.0
291435,291436,42,10,2011,104.0,11796,42021.0
291436,291437,42,10,2011,102.0,11796,42027.0
291437,291438,42,10,2011,444.0,11796,42029.0
291438,291439,42,10,2011,193.0,11796,42041.0
291439,291440,42,10,2011,291.0,11796,42043.0
291440,291441,42,10,2011,582.0,11796,42045.0
291441,291442,42,10,2011,274.0,11796,42049.0
291442,291443,42,10,2011,109.0,11796,42051.0
291443,291444,42,10,2011,142.0,11796,42055.0
291444,291445,42,10,2011,179.0,11796,42069.0
291445,291446,42,10,2011,556.0,11796,42071.0
291446,291447,42,10,2011,132.0,11796,42075.0
291447,291448,42,10,2011,318.0,11796,42077.0
291448,291449,42,10,2011,262.0,11796,42079.0
291449,291450,42,10,2011,106.0,11796,42081.0
291450,291451,42,10,2011,74.0,11796,42085.0
291451,291452,42,10,2011,109.0,11796,42089.0
291452,291453,42,10,2011,778.0,11796,42091.0
291453,291454,42,10,2011,222.0,11796,42095.0
291454,291455,42,10,2011,1892.0,11796,42101.0
291455,291456,42,10,2011,120.0,11796,42107.0
291456,291457,42,10,2011,177.0,11796,42125.0
291457,291458,42,10,2011,293.0,11796,42129.0
291458,291459,42,10,2011,408.0,11796,42133.0
291459,291460,42,10,2011,1529.0,11796,42999.0
291460,291461,44,10,2011,122.0,908,44003.0
291461,291462,44,10,2011,624.0,908,44007.0
291462,291463,44,10,2011,72.0,908,44009.0
291463,291464,44,10,2011,90.0,908,44999.0
291464,291465,45,10,2011,151.0,4751,45003.0
291465,291466,45,10,2011,187.0,4751,45007.0
291466,291467,45,10,2011,180.0,4751,45013.0
291467,291468,45,10,2011,206.0,4751,45015.0
291468,291469,45,10,2011,417.0,4751,45019.0
291469,291470,45,10,2011,147.0,4751,45041.0
291470,291471,45,10,2011,454.0,4751,45045.0
291471,291472,45,10,2011,258.0,4751,45051.0
291472,291473,45,10,2011,273.0,4751,45063.0
291473,291474,45,10,2011,92.0,4751,45077.0
291474,291475,45,10,2011,413.0,4751,45079.0
291475,291476,45,10,2011,272.0,4751,45083.0
291476,291477,45,10,2011,149.0,4751,45085.0
291477,291478,45,10,2011,263.0,4751,45091.0
291478,291479,45,10,2011,1289.0,4751,45999.0
291479,291480,46,10,2011,215.0,987,46099.0
291480,291481,46,10,2011,772.0,987,46999.0
291481,291482,47,10,2011,114.0,6491,47009.0
291482,291483,47,10,2011,786.0,6491,47037.0
291483,291484,47,10,2011,343.0,6491,47065.0
291484,291485,47,10,2011,430.0,6491,47093.0
291485,291486,47,10,2011,279.0,6491,47125.0
291486,291487,47,10,2011,270.0,6491,47149.0
291487,291488,47,10,2011,1182.0,6491,47157.0
291488,291489,47,10,2011,127.0,6491,47163.0
291489,291490,47,10,2011,162.0,6491,47165.0
291490,291491,47,10,2011,102.0,6491,47179.0
291491,291492,47,10,2011,142.0,6491,47187.0
291492,291493,47,10,2011,2554.0,6491,47999.0
291493,291494,48,10,2011,531.0,31816,48027.0
291494,291495,48,10,2011,2161.0,31816,48029.0
291495,291496,48,10,2011,372.0,31816,48039.0
291496,291497,48,10,2011,209.0,31816,48041.0
291497,291498,48,10,2011,629.0,31816,48061.0
291498,291499,48,10,2011,886.0,31816,48085.0
291499,291500,48,10,2011,3292.0,31816,48113.0
291500,291501,48,10,2011,761.0,31816,48121.0
291501,291502,48,10,2011,250.0,31816,48135.0
291502,291503,48,10,2011,176.0,31816,48139.0
291503,291504,48,10,2011,1201.0,31816,48141.0
291504,291505,48,10,2011,625.0,31816,48157.0
291505,291506,48,10,2011,370.0,31816,48167.0
291506,291507,48,10,2011,130.0,31816,48181.0
291507,291508,48,10,2011,157.0,31816,48183.0
291508,291509,48,10,2011,5545.0,31816,48201.0
291509,291510,48,10,2011,1366.0,31816,48215.0
291510,291511,48,10,2011,310.0,31816,48245.0
291511,291512,48,10,2011,170.0,31816,48251.0
291512,291513,48,10,2011,309.0,31816,48303.0
291513,291514,48,10,2011,290.0,31816,48309.0
291514,291515,48,10,2011,183.0,31816,48329.0
291515,291516,48,10,2011,566.0,31816,48339.0
291516,291517,48,10,2011,413.0,31816,48355.0
291517,291518,48,10,2011,182.0,31816,48375.0
291518,291519,48,10,2011,112.0,31816,48381.0
291519,291520,48,10,2011,240.0,31816,48423.0
291520,291521,48,10,2011,2310.0,31816,48439.0
291521,291522,48,10,2011,166.0,31816,48441.0
291522,291523,48,10,2011,131.0,31816,48451.0
291523,291524,48,10,2011,1306.0,31816,48453.0
291524,291525,48,10,2011,449.0,31816,48479.0
291525,291526,48,10,2011,164.0,31816,48485.0
291526,291527,48,10,2011,486.0,31816,48491.0
291527,291528,48,10,2011,5368.0,31816,48999.0
291528,291529,49,10,2011,432.0,4138,49011.0
291529,291530,49,10,2011,1521.0,4138,49035.0
291530,291531,49,10,2011,932.0,4138,49049.0
291531,291532,49,10,2011,327.0,4138,49057.0
291532,291533,49,10,2011,926.0,4138,49999.0
291533,291534,50,10,2011,118.0,486,50007.0
291534,291535,50,10,2011,368.0,486,50999.0
291535,291536,51,10,2011,279.0,8551,51013.0
291536,291537,51,10,2011,280.0,8551,51041.0
291537,291538,51,10,2011,1238.0,8551,51059.0
291538,291539,51,10,2011,341.0,8551,51087.0
291539,291540,51,10,2011,429.0,8551,51107.0
291540,291541,51,10,2011,589.0,8551,51153.0
291541,291542,51,10,2011,229.0,8551,51510.0
291542,291543,51,10,2011,209.0,8551,51550.0
291543,291544,51,10,2011,147.0,8551,51650.0
291544,291545,51,10,2011,243.0,8551,51700.0
291545,291546,51,10,2011,326.0,8551,51710.0
291546,291547,51,10,2011,140.0,8551,51740.0
291547,291548,51,10,2011,260.0,8551,51760.0
291548,291549,51,10,2011,498.0,8551,51810.0
291549,291550,51,10,2011,3343.0,8551,51999.0
291550,291551,53,10,2011,246.0,7113,53005.0
291551,291552,53,10,2011,435.0,7113,53011.0
291552,291553,53,10,2011,2010.0,7113,53033.0
291553,291554,53,10,2011,211.0,7113,53035.0
291554,291555,53,10,2011,1004.0,7113,53053.0
291555,291556,53,10,2011,125.0,7113,53057.0
291556,291557,53,10,2011,763.0,7113,53061.0
291557,291558,53,10,2011,449.0,7113,53063.0
291558,291559,53,10,2011,283.0,7113,53067.0
291559,291560,53,10,2011,182.0,7113,53073.0
291560,291561,53,10,2011,316.0,7113,53077.0
291561,291562,53,10,2011,1089.0,7113,53999.0
291562,291563,54,10,2011,164.0,1649,54039.0
291563,291564,54,10,2011,1485.0,1649,54999.0
291564,291565,55,10,2011,271.0,5604,55009.0
291565,291566,55,10,2011,524.0,5604,55025.0
291566,291567,55,10,2011,152.0,5604,55059.0
291567,291568,55,10,2011,100.0,5604,55063.0
291568,291569,55,10,2011,134.0,5604,55073.0
291569,291570,55,10,2011,1171.0,5604,55079.0
291570,291571,55,10,2011,179.0,5604,55087.0
291571,291572,55,10,2011,205.0,5604,55101.0
291572,291573,55,10,2011,192.0,5604,55105.0
291573,291574,55,10,2011,84.0,5604,55117.0
291574,291575,55,10,2011,107.0,5604,55131.0
291575,291576,55,10,2011,319.0,5604,55133.0
291576,291577,55,10,2011,157.0,5604,55139.0
291577,291578,55,10,2011,2009.0,5604,55999.0
291578,291579,56,10,2011,572.0,572,56999.0
291579,291580,1,11,2011,162.0,4909,1003.0
291580,291581,1,11,2011,122.0,4909,1015.0
291581,291582,1,11,2011,90.0,4909,1055.0
291582,291583,1,11,2011,781.0,4909,1073.0
291583,291584,1,11,2011,139.0,4909,1081.0
291584,291585,1,11,2011,323.0,4909,1089.0
291585,291586,1,11,2011,519.0,4909,1097.0
291586,291587,1,11,2011,245.0,4909,1101.0
291587,291588,1,11,2011,124.0,4909,1103.0
291588,291589,1,11,2011,183.0,4909,1117.0
291589,291590,1,11,2011,203.0,4909,1125.0
291590,291591,1,11,2011,2018.0,4909,1999.0
291591,291592,2,11,2011,360.0,859,2020.0
291592,291593,2,11,2011,499.0,859,2999.0
291593,291594,4,11,2011,145.0,7016,4003.0
291594,291595,4,11,2011,129.0,7016,4005.0
291595,291596,4,11,2011,4442.0,7016,4013.0
291596,291597,4,11,2011,157.0,7016,4015.0
291597,291598,4,11,2011,1000.0,7016,4019.0
291598,291599,4,11,2011,350.0,7016,4021.0
291599,291600,4,11,2011,132.0,7016,4025.0
291600,291601,4,11,2011,278.0,7016,4027.0
291601,291602,4,11,2011,383.0,7016,4999.0
291602,291603,5,11,2011,259.0,3187,5007.0
291603,291604,5,11,2011,488.0,3187,5119.0
291604,291605,5,11,2011,148.0,3187,5131.0
291605,291606,5,11,2011,256.0,3187,5143.0
291606,291607,5,11,2011,2036.0,3187,5999.0
291607,291608,6,11,2011,1539.0,40888,6001.0
291608,291609,6,11,2011,203.0,40888,6007.0
291609,291610,6,11,2011,1000.0,40888,6013.0
291610,291611,6,11,2011,131.0,40888,6017.0
291611,291612,6,11,2011,1246.0,40888,6019.0
291612,291613,6,11,2011,112.0,40888,6023.0
291613,291614,6,11,2011,280.0,40888,6025.0
291614,291615,6,11,2011,1141.0,40888,6029.0
291615,291616,6,11,2011,195.0,40888,6031.0
291616,291617,6,11,2011,10917.0,40888,6037.0
291617,291618,6,11,2011,203.0,40888,6039.0
291618,291619,6,11,2011,194.0,40888,6041.0
291619,291620,6,11,2011,370.0,40888,6047.0
291620,291621,6,11,2011,533.0,40888,6053.0
291621,291622,6,11,2011,114.0,40888,6055.0
291622,291623,6,11,2011,3179.0,40888,6059.0
291623,291624,6,11,2011,295.0,40888,6061.0
291624,291625,6,11,2011,2495.0,40888,6065.0
291625,291626,6,11,2011,1600.0,40888,6067.0
291626,291627,6,11,2011,2466.0,40888,6071.0
291627,291628,6,11,2011,3603.0,40888,6073.0
291628,291629,6,11,2011,719.0,40888,6075.0
291629,291630,6,11,2011,853.0,40888,6077.0
291630,291631,6,11,2011,199.0,40888,6079.0
291631,291632,6,11,2011,691.0,40888,6081.0
291632,291633,6,11,2011,451.0,40888,6083.0
291633,291634,6,11,2011,1837.0,40888,6085.0
291634,291635,6,11,2011,214.0,40888,6087.0
291635,291636,6,11,2011,170.0,40888,6089.0
291636,291637,6,11,2011,413.0,40888,6095.0
291637,291638,6,11,2011,364.0,40888,6097.0
291638,291639,6,11,2011,613.0,40888,6099.0
291639,291640,6,11,2011,645.0,40888,6107.0
291640,291641,6,11,2011,825.0,40888,6111.0
291641,291642,6,11,2011,177.0,40888,6113.0
291642,291643,6,11,2011,901.0,40888,6999.0
291643,291644,8,11,2011,513.0,5147,8001.0
291644,291645,8,11,2011,634.0,5147,8005.0
291645,291646,8,11,2011,223.0,5147,8013.0
291646,291647,8,11,2011,803.0,5147,8031.0
291647,291648,8,11,2011,289.0,5147,8035.0
291648,291649,8,11,2011,709.0,5147,8041.0
291649,291650,8,11,2011,451.0,5147,8059.0
291650,291651,8,11,2011,280.0,5147,8069.0
291651,291652,8,11,2011,139.0,5147,8077.0
291652,291653,8,11,2011,143.0,5147,8101.0
291653,291654,8,11,2011,301.0,5147,8123.0
291654,291655,8,11,2011,662.0,5147,8999.0
291655,291656,9,11,2011,825.0,2953,9001.0
291656,291657,9,11,2011,725.0,2953,9003.0
291657,291658,9,11,2011,109.0,2953,9005.0
291658,291659,9,11,2011,110.0,2953,9007.0
291659,291660,9,11,2011,771.0,2953,9009.0
291660,291661,9,11,2011,233.0,2953,9011.0
291661,291662,9,11,2011,91.0,2953,9013.0
291662,291663,9,11,2011,89.0,2953,9015.0
291663,291664,10,11,2011,168.0,922,10001.0
291664,291665,10,11,2011,587.0,922,10003.0
291665,291666,10,11,2011,167.0,922,10005.0
291666,291667,11,11,2011,807.0,807,11001.0
291667,291668,12,11,2011,264.0,18145,12001.0
291668,291669,12,11,2011,176.0,18145,12005.0
291669,291670,12,11,2011,442.0,18145,12009.0
291670,291671,12,11,2011,1844.0,18145,12011.0
291671,291672,12,11,2011,96.0,18145,12015.0
291672,291673,12,11,2011,105.0,18145,12017.0
291673,291674,12,11,2011,167.0,18145,12019.0
291674,291675,12,11,2011,290.0,18145,12021.0
291675,291676,12,11,2011,1085.0,18145,12031.0
291676,291677,12,11,2011,312.0,18145,12033.0
291677,291678,12,11,2011,138.0,18145,12053.0
291678,291679,12,11,2011,1412.0,18145,12057.0
291679,291680,12,11,2011,99.0,18145,12061.0
291680,291681,12,11,2011,257.0,18145,12069.0
291681,291682,12,11,2011,516.0,18145,12071.0
